"","id","likes_count","love_count","haha_count","wow_count","sad_count","angry_count"
"1","94971738769_10155218962813770",381,3,0,0,0,0
"2","94971738769_10155175558598770",703,15,0,0,0,1
"3","94971738769_10155174765938770",681,19,0,6,0,0
"4","94971738769_10155170603113770",942,18,0,2,0,0
"5","94971738769_10155117325883770",245,7,0,0,0,0
"6","94971738769_10155035848998770",418,16,0,1,0,0
"7","94971738769_10155017923953770",1486,38,0,3,0,0
"8","94971738769_10154986404988770",2889,87,3,60,0,0
