"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"41","32075534692","Oasis Fashion","Even more new styles straight from the Feelgood Foundry... http://www.oasis-stores.com/gb/all-sale/","2017-06-27T15:00:12+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155316363769693/?type=3","32075534692_10155316363769693",NA,74,2,1
"42","32075534692","Oasis Fashion","We've taken the most talked about cold shoulder cut to the next level with girly frills in rich red. Nab yours now...  http://www.oasis-stores.com/gb/new-in/plain-halter-bardot-dress/062953.html","2017-06-26T17:00:04+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155313018114693/?type=3","32075534692_10155313018114693",NA,148,6,1
"43","32075534692","Oasis Fashion","Our bestselling bardot is BACK and in the most glorious white! http://www.oasis-stores.com/gb/clothing/tops/long-sleeve-bardot/062962.html?dwvar_062962_color=02&position=25#q=bardot&page=3&start=25&categoryID=null","2017-06-25T12:00:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155302530474693/?type=3","32075534692_10155302530474693",NA,339,2,4
"44","32075534692","Oasis Fashion","Show your true colours this season... http://www.oasis-stores.com/gb/collections/colour-pop/","2017-06-24T08:06:00+0000","video","https://www.facebook.com/oasisfashions/videos/10155302723079693/","32075534692_10155302723079693",NA,47,2,0
"45","32075534692","Oasis Fashion","Transport yourself to the California coast this season with our pretty printed bardot. http://www.oasis-stores.com/gb/new-in/palm-print-bardot-top/061973.html","2017-06-23T07:45:02+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155301931054693/?type=3","32075534692_10155301931054693",NA,58,1,1
"46","32075534692","Oasis Fashion","Wing your way into the season with our beautiful new arrivals... http://www.oasis-stores.com/gb/new-in/","2017-06-22T15:00:04+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155299586999693/?type=3","32075534692_10155299586999693",NA,237,9,1
"47","32075534692","Oasis Fashion","Show those shoulders in the shape of the season! Tell us if you prefer THIS palm print bardot or THAT turquoise bardot for a chance to WIN IT.","2017-06-21T10:05:17+0000","video","https://www.facebook.com/oasisfashions/videos/10155295554244693/","32075534692_10155295554244693",NA,751,1019,101
"48","32075534692","Oasis Fashion","91p standard delivery ENDS MIDNIGHT. Use code ROYAL and celebrate the Queen’s birthday in style! Cor(gi) blimey! International shopper? Pop in the promo code and save on delivery too…  http://www.oasis-stores.com/gb/new-in/","2017-06-17T19:30:14+0000","video","https://www.facebook.com/oasisfashions/videos/10155284183059693/","32075534692_10155284183059693",NA,24,1,0
"49","32075534692","Oasis Fashion","HAPPY BIRTHDAY YOUR MAJESTY! Get the party started with 91p standard delivery for ONE DAY ONLY with code ROYAL. International shopper? Pop in the promo code and save on delivery too! http://www.oasis-stores.com/gb/new-in/","2017-06-17T06:00:14+0000","video","https://www.facebook.com/oasisfashions/videos/10155282232909693/","32075534692_10155282232909693",NA,43,3,2
"50","32075534692","Oasis Fashion","Robert’s stunning bell-sleeved dress got your votes and WON your hearts! The Lace Archive Collection launches in October, where you’ll be able to snap up Robert’s dreamy design in time for party season… wahoo!","2017-06-16T08:00:24+0000","video","https://www.facebook.com/oasisfashions/videos/10155279310624693/","32075534692_10155279310624693",NA,74,1,3
